pair_id,sequence_id,pair_type,previous_file,current_file,global_id,previous_instance_id,current_instance_id,relation_gt,visibility_event_gt,previous_visibility,current_visibility,is_new_gt,dx_gt_m,dy_gt_m,dz_gt_m,displacement_gt_m,layer_gt,slot_gt
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,2,392,433,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,3,765,320,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,3
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,4,595,495,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,4
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,5,213,278,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,5
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,6,311,784,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,6
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,7,558,701,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,8,553,990,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,9,777,465,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,9
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,11,575,681,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.06000000000000005,0.0,0.0,0.06000000000000005,2,1
pair_114,D03,temporal_adjacent,D03_F01_new_support1.ply,D03_F02_new_support7.ply,17,,479,NEW,NEW,,VISIBLE,1,,,,,2,7
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,0,568,243,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,0
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,1,585,874,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,1
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,2,433,381,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,3,320,790,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,3
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,4,495,433,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,4
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,5,278,881,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,5
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,6,784,925,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,6
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,7,701,483,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,8,990,340,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,9,465,851,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,9
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,11,681,402,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.06000000000000005,0.0,0.0,0.06000000000000005,2,1
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,13,,126,NEW,NEW,,VISIBLE,1,,,,,2,3
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,15,,856,NEW,NEW,,VISIBLE,1,,,,,2,5
pair_115,D03,temporal_adjacent,D03_F02_new_support7.ply,D03_F03_multi_new_support3_5.ply,17,479,333,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.05000000000000071,0.0,0.0,0.05000000000000071,2,7
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,0,564,833,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,0
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,1,253,384,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,1
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,2,366,177,SAME_OBJECT,VISIBLE_TO_OCCLUDED,VISIBLE,OCCLUDED,0,0.0,0.0,0.0,0.0,1,2
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,3,706,942,SAME_OBJECT,VISIBLE_TO_OCCLUDED,VISIBLE,OCCLUDED,0,0.0,0.0,0.0,0.0,1,3
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,4,520,299,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,4
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,5,698,144,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,5
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,6,721,115,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,6
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,7,980,130,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,7
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,8,968,835,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,8
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,9,624,256,SAME_OBJECT,VISIBLE_TO_VIEW_PARTIAL,VISIBLE,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,9
pair_116,D04,temporal_adjacent,D04_F00_full_l1_multiview.ply,D04_F01_top_new_support2.ply,12,,385,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,2
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,0,833,189,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,0
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,1,384,946,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,1
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,2,177,650,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,2
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,3,942,503,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,3
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,4,299,715,SAME_OBJECT,VIEW_PARTIAL_TO_OCCLUDED,VIEW_PARTIAL,OCCLUDED,0,0.0,0.0,0.0,0.0,1,4
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,5,144,911,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,5
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,6,115,191,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,6
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,7,130,913,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,7
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,8,835,762,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,8
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,9,256,547,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,9
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,12,385,781,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.03000000000000025,0.0,0.0,0.03000000000000025,2,2
pair_117,D04,temporal_adjacent,D04_F01_top_new_support2.ply,D04_F02_top_new_support3.ply,13,,703,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,3
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,0,189,448,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,0
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,1,946,462,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,1
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,2,650,331,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,2
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,3,503,573,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,3
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,4,715,826,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,4
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,5,911,922,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,5
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,6,191,387,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,6
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,7,913,297,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,7
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,8,762,124,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,8
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,9,547,708,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,9
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,12,781,823,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.04999999999999982,0.0,0.0,0.04999999999999982,2,2
pair_118,D04,temporal_adjacent,D04_F02_top_new_support3.ply,D04_F03_top_upper_motion.ply,13,703,203,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.07000000000000028,0.0,0.0,0.07000000000000028,2,3
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,0,460,765,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,0
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,1,987,115,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,1
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,2,496,955,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,3,292,643,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,3
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,4,446,735,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,4
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,5,878,250,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,5
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,6,665,872,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,6
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,7,307,436,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,8,724,519,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,9,653,160,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,9
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,11,567,308,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.029999999999999805,0.0,0.0,0.029999999999999805,2,1
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,13,258,528,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,-0.040000000000000036,0.0,0.0,0.040000000000000036,2,3
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,15,899,634,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,2,5
pair_119,D05,temporal_adjacent,D05_F00_bootstrap_double_layer.ply,D05_F01_bootstrap_then_new_support7.ply,17,,502,NEW,NEW,,VISIBLE,1,,,,,2,7
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,0,765,547,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,0
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,1,115,354,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,1
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,2,955,181,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,2
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,3,643,881,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,3
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,4,735,569,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,4
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,5,250,514,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,5
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,6,872,190,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,6
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,7,436,594,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,7
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,8,519,111,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,8
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,9,160,622,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,1,9
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,11,308,302,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.03000000000000025,0.0,0.0,0.03000000000000025,2,1
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,13,528,896,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.020000000000000462,0.0,0.0,0.020000000000000462,2,3
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,15,634,423,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.0,0.0,0.0,0.0,2,5
pair_120,D05,temporal_adjacent,D05_F01_bootstrap_then_new_support7.ply,D05_F02_bootstrap_followup.ply,17,502,642,SAME_OBJECT,VISIBILITY_STABLE,VISIBLE,VISIBLE,0,0.03999999999999915,0.0,0.0,0.03999999999999915,2,7
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,0,304,684,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,0
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,1,846,914,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,1
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,2,702,892,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,2
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,3,111,401,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,3
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,4,289,319,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,4
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,5,378,218,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,5
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,6,635,733,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,6
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,7,596,416,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,7
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,8,750,832,SAME_OBJECT,VIEW_PARTIAL_TO_OCCLUDED,VIEW_PARTIAL,OCCLUDED,0,0.0,0.0,0.0,0.0,1,8
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,9,218,273,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,1,9
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,10,456,568,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,2,0
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,11,211,215,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,0.0,0.0,0.020000000000000018,2,1
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,12,225,415,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,2,2
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,13,830,691,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,2,3
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,14,665,348,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,2,4
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,15,799,234,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.03000000000000025,0.0,0.0,0.03000000000000025,2,5
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,16,322,986,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0,0.0,0.0,0.0,2,6
pair_121,D06,temporal_adjacent,D06_F00_bootstrap_topdown_heavy.ply,D06_F01_topdown_add_eighth.ply,17,,159,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,7
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,0,684,547,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,0
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,1,914,416,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,1
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,2,892,754,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,2
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,3,401,923,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,3
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,4,319,469,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,4
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,5,218,821,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,5
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,6,733,822,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,6
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,7,416,490,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,7
pair_122,D06,temporal_adjacent,D06_F01_topdown_add_eighth.ply,D06_F02_topdown_all_eight_settle.ply,8,832,849,SAME_OBJECT,VISIBILITY_STABLE,OCCLUDED,OCCLUDED,0,0.0,0.0,0.0,0.0,1,8
