file,sequence_id,frame_index,scene_name,global_id,instance_id,layer,slot,cluster,visibility,is_new,source_prototype,point_count,center_x,center_y,center_z,yaw_deg,diameter_nominal,length_nominal,dx_from_prev,dy_from_prev,dz_from_prev,observation,severity,occlusion_side,target_x,target_y,target_z,note
D07_F00_support_identity_start.ply,D07,0,support_identity_start,4,275,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,5,214,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,6,179,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,7,626,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,8,486,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7608,10.76,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,9,527,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7089,11.98,0.0,0.62,0.0,1.22,1.34,,,,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F00_support_identity_start.ply,D07,0,support_identity_start,10,597,2,0,layer2,VISIBLE,0,mask_1_f.ply,8255,1.6099999999999999,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 0 supported by L1[0,1]"
D07_F00_support_identity_start.ply,D07,0,support_identity_start,12,404,2,2,layer2,VISIBLE,0,mask_6_f.ply,6518,4.05,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 2 supported by L1[2,3]"
D07_F00_support_identity_start.ply,D07,0,support_identity_start,14,773,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,6.49,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 4 supported by L1[4,5]"
D07_F00_support_identity_start.ply,D07,0,support_identity_start,16,726,2,6,layer2,VISIBLE,0,mask_14_f.ply,7339,8.93,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 6 supported by L1[6,7]"
D07_F01_support_offsets.ply,D07,1,support_offsets,0,110,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,1,741,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,2,751,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,3,930,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,4,803,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,5,705,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,6,997,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,7,285,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,8,260,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7359,10.76,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,9,584,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.98,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F01_support_offsets.ply,D07,1,support_offsets,10,680,2,0,layer2,VISIBLE,0,mask_1_f.ply,8255,1.95,0.0,1.6183987179478947,6.0,1.12,1.24,0.3400000000000001,0.0,0.0,normal,0.0,none,,,,"upper slot 0 supported by L1[0,1]"
D07_F01_support_offsets.ply,D07,1,support_offsets,12,488,2,2,layer2,VISIBLE,0,mask_6_f.ply,6518,3.7399999999999998,0.0,1.6183987179478947,-6.0,1.12,1.24,-0.31000000000000005,0.0,0.0,normal,0.0,none,,,,"upper slot 2 supported by L1[2,3]"
D07_F01_support_offsets.ply,D07,1,support_offsets,14,245,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,6.78,0.0,1.6183987179478947,0.0,1.12,1.24,0.29000000000000004,0.0,0.0,normal,0.0,none,,,,"upper slot 4 supported by L1[4,5]"
D07_F01_support_offsets.ply,D07,1,support_offsets,16,830,2,6,layer2,VISIBLE,0,mask_14_f.ply,7339,8.6,0.0,1.6183987179478947,0.0,1.12,1.24,-0.33000000000000007,0.0,0.0,normal,0.0,none,,,,"upper slot 6 supported by L1[6,7]"
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,0,641,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,1,141,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,2,764,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,3,216,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,4,809,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,5,635,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,6,427,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,7,436,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5613,9.54,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,8,310,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7608,10.76,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,9,294,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.98,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,10,357,2,0,layer2,VISIBLE,0,mask_1_f.ply,8255,1.71,0.0,1.6183987179478947,0.0,1.12,1.24,-0.24,0.0,0.0,normal,0.0,none,,,,"upper slot 0 supported by L1[0,1]"
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,12,609,2,2,layer2,VISIBLE,0,mask_6_f.ply,6518,3.9299999999999997,0.0,1.6183987179478947,0.0,1.12,1.24,0.18999999999999995,0.0,0.0,normal,0.0,none,,,,"upper slot 2 supported by L1[2,3]"
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,14,397,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,6.57,0.0,1.6183987179478947,3.0,1.12,1.24,-0.20999999999999996,0.0,0.0,normal,0.0,none,,,,"upper slot 4 supported by L1[4,5]"
D07_F02_support_offsets_rebound.ply,D07,2,support_offsets_rebound,16,519,2,6,layer2,VISIBLE,0,mask_14_f.ply,7339,8.84,0.0,1.6183987179478947,-3.0,1.12,1.24,0.2400000000000002,0.0,0.0,normal,0.0,none,,,,"upper slot 6 supported by L1[6,7]"
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,0,246,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5665,1.0,0.0,0.62,0.0,1.22,1.34,,,,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,1,758,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,2,307,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,3,288,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,4,760,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,5,473,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,6,494,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,7,776,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,8,289,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7608,10.76,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,9,746,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7081,11.98,0.0,0.62,0.0,1.22,1.34,,,,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,13,945,2,3,layer2,VISIBLE,0,mask_7_f.ply,7117,5.27,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 3 supported by L1[3,4]"
D08_F00_locked_foundation_start.ply,D08,0,locked_foundation_start,15,201,2,5,layer2,VISIBLE,0,mask_12_f.ply,7608,7.71,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 5 supported by L1[5,6]"
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,0,280,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,1,288,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,2,194,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,3,141,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,4,370,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,6.08,0.0,0.62,0.0,1.22,1.34,0.20000000000000018,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,5,240,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,6,786,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,7,916,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,8,683,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7328,10.76,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,9,586,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.98,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,13,724,2,3,layer2,VISIBLE,0,mask_7_f.ply,7117,5.37,0.0,1.6183987179478947,0.0,1.12,1.24,0.10000000000000053,0.0,0.0,normal,0.0,none,,,,"upper slot 3 supported by L1[3,4]"
D08_F01_foundation_hard_shift.ply,D08,1,foundation_hard_shift,15,959,2,5,layer2,VISIBLE,0,mask_12_f.ply,7608,7.71,0.0,1.6183987179478947,0.0,1.12,1.24,0.0,0.0,0.0,normal,0.0,none,,,,"upper slot 5 supported by L1[5,6]"
D08_F02_foundation_returns.ply,D08,2,foundation_returns,0,401,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,1,783,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,2,602,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,3,763,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,4,708,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,-0.20000000000000018,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,5,717,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,6,670,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,7,152,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5655,9.54,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,8,988,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7608,10.76,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,9,129,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.98,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D08_F02_foundation_returns.ply,D08,2,foundation_returns,13,983,2,3,layer2,VISIBLE,0,mask_7_f.ply,7117,5.289999999999999,0.0,1.6183987179478947,0.0,1.12,1.24,-0.08000000000000096,0.0,0.0,normal,0.0,none,,,,"upper slot 3 supported by L1[3,4]"
D08_F02_foundation_returns.ply,D08,2,foundation_returns,15,174,2,5,layer2,VISIBLE,0,mask_12_f.ply,7608,7.69,0.0,1.6183987179478947,0.0,1.12,1.24,-0.019999999999999574,0.0,0.0,normal,0.0,none,,,,"upper slot 5 supported by L1[5,6]"
D09_F00_upper_support_start.ply,D09,0,upper_support_start,0,300,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5678,1.0,0.0,0.62,0.0,1.22,1.34,,,,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,1,151,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,2,878,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,3,573,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,4,846,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,5,423,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,6,200,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,7,386,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,8,206,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7608,10.76,0.0,0.62,0.0,1.22,1.34,,,,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,9,179,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7080,11.98,0.0,0.62,0.0,1.22,1.34,,,,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F00_upper_support_start.ply,D09,0,upper_support_start,14,189,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,6.49,0.0,1.6183987179478947,0.0,1.12,1.24,,,,normal,0.0,none,,,,"upper slot 4 supported by L1[4,5]"
D09_F01_upper_off_support.ply,D09,1,upper_off_support,0,369,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,1,370,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,2,673,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,3,277,1,3,full_L1,VISIBLE,0,mask_1_f.ply,8255,4.66,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,4,767,1,4,full_L1,VISIBLE,0,mask_5_f.ply,8733,5.88,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,5,367,1,5,full_L1,VISIBLE,0,mask_6_f.ply,6518,7.1,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,6,885,1,6,full_L1,VISIBLE,0,mask_7_f.ply,7117,8.32,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,7,366,1,7,full_L1,VISIBLE,0,mask_10_f.ply,5835,9.54,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,8,449,1,8,full_L1,VISIBLE,0,mask_12_f.ply,7367,10.76,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,roll_mild,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,9,671,1,9,full_L1,VISIBLE,0,mask_14_f.ply,7339,11.98,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F01_upper_off_support.ply,D09,1,upper_off_support,14,189,2,4,layer2,VISIBLE,0,mask_10_f.ply,5835,7.2700000000000005,0.0,1.6183987179478947,5.0,1.12,1.24,0.7800000000000002,0.0,0.0,normal,0.0,none,,,,"upper slot 4 supported by L1[4,5]"
D09_F02_upper_back_on_support.ply,D09,2,upper_back_on_support,0,102,1,0,full_L1,VISIBLE,0,mask_10_f.ply,5835,1.0,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F02_upper_back_on_support.ply,D09,2,upper_back_on_support,1,880,1,1,full_L1,VISIBLE,0,mask_12_f.ply,7608,2.2199999999999998,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
D09_F02_upper_back_on_support.ply,D09,2,upper_back_on_support,2,923,1,2,full_L1,VISIBLE,0,mask_14_f.ply,7339,3.44,0.0,0.62,0.0,1.22,1.34,0.0,0.0,0.0,normal,0.0,none,,,,full first-layer foundation; movement after L2 activation is collapse-risk abnormality
